ZPPG_id,Longitude,Latitude,Shortitude,Deltitude,Feng_Shui_of_Surrounding_Area,Local_Value_of_Pi,Murphys_Constant,Strange_Smell_EXTREMELY,Strange_Smell_No,Strange_Smell_Somewhat,Air_Tastes_Like_Apples,Air_Tastes_Like_Burning,Air_Tastes_Like_Copper,Air_Tastes_Like_Mint,Air_Tastes_Like_Nothing_In_Particular,Otherworldly_Skittering,Unearthly_Squelching,Eerie_Silence,Impossible_Humming,Unnatural_Buzzing,ZPPG_Performance
8787,-142.835,41.373,41.76,22.771,0.0,3.1419,0.41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6889
8788,154.436,22.841,36.948,-16.996,0.5,3.1388,3.97,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29510000000000003
8789,-80.918,-57.649,31.798,-38.821,0.5,3.1622,2.57,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4152
8790,-78.792,70.238,53.362,-46.495,0.5,3.1675,3.54,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1411
8791,-158.893,-81.42,44.969,77.474,0.5,3.1103,3.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0916
8792,-94.12,-31.089,-36.979,73.699,0.5,3.1586,4.88,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.063
8793,78.684,10.161,39.599,53.345,0.5,3.1435,5.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.105
8794,137.118,19.053,31.957,41.332,0.5,3.1369,4.92,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1609
8795,19.396,50.201,32.174,37.393,0.5,3.1474,1.38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1407
8796,32.679,40.196,29.607,19.927,0.0,3.1198,4.38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3145
8797,176.696,84.462,-37.387,12.521,0.0,3.1437,3.86,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4296
8798,107.362,-23.392,52.277,62.385,0.0,3.1413,3.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1043
8799,114.845,13.207,-51.655,57.614,0.5,3.126,2.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3428
8800,-43.988,24.02,39.78,-52.418,0.0,3.1557,3.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37810000000000005
8801,-89.398,-38.809,-57.149,20.109,0.5,3.1714,5.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2683
8802,-80.039,-26.914,-42.745,48.077,0.5,3.1204,2.19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21899999999999997
8803,-145.198,-73.319,-36.822,-58.856,0.5,3.1472,2.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3009
8804,113.557,54.313,47.718,-11.664,0.0,3.1488,4.29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3264
8805,-175.911,-41.906,-68.926,12.288,0.5,3.1516,4.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.284
8806,124.128,56.623,52.816,20.692,0.5,3.1141,2.55,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34159999999999996
8807,-55.499,-69.893,52.341,-46.649,0.5,3.1324,3.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0886
8808,6.914,49.125,60.129,41.634,0.5,3.1431,4.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.07919999999999999
8809,-21.449,22.047,37.729,25.906,0.5,3.1571,5.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.046900000000000004
8810,-152.099,48.666,30.962,-15.307,0.0,3.1401,4.46,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.434
8811,-177.551,73.9,35.038,-34.745,0.5,3.1188,4.65,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1576
8812,35.046,71.197,46.096,66.329,0.0,3.12,5.39,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1784
8813,-128.222,-57.598,-41.304,36.675,0.5,3.1207,3.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1505
8814,-173.748,52.709,-35.017,-46.777,0.0,3.1648,3.54,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1116
8815,107.883,66.752,56.775,-41.073,0.5,3.1207,3.32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4562
8816,10.165,-64.92,63.88,-49.618,0.5,3.1654,5.59,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1515
8817,28.963,75.139,46.231,14.689,0.5,3.1126,1.11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3678
8818,-69.238,38.295,-14.341,-66.745,0.5,3.1627,3.79,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0817
8819,-109.656,40.926,-56.347,32.778,0.5,3.1733,3.71,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3075
8820,13.007,-44.999,-43.829,-57.837,0.5,3.1148,5.61,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11800000000000001
8821,39.954,-60.936,-51.356,-18.377,0.5,3.1214,3.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0279
8822,156.372,71.517,-45.524,-37.368,0.0,3.1543,4.93,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2843
8823,158.528,27.099,-63.416,-18.166,0.0,3.1621,5.24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1438
8824,172.449,71.284,20.495,24.318,0.5,3.146,3.83,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7001999999999999
8825,-82.372,21.775,5.517,8.856,0.5,3.1493,3.79,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18309999999999998
8826,-175.812,-45.951,35.438,34.566,0.5,3.1693,2.99,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08460000000000001
8827,-121.515,-34.716,-55.445,72.281,0.5,3.1359,3.79,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.062
8828,-164.384,14.363,16.159,36.429,0.5,3.1309,3.51,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0833
8829,-169.988,32.031,16.797,42.41,0.5,3.1244,3.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.271
8830,0.957,-32.391,42.143,-21.989,0.0,3.1403,5.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0335
8831,73.847,-60.38,-52.688,53.347,0.0,3.1561,2.44,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5932999999999999
8832,25.099,33.4,45.835,41.313,0.5,3.1338,4.58,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1883
8833,-95.922,26.841,-27.346,32.156,1.0,3.1379,5.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0371
8834,-2.254,13.509,68.686,-81.817,0.5,3.1429,2.14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.15259999999999999
8835,-131.702,64.693,25.543,-24.504,0.5,3.1707,3.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0754
8836,-28.027,-45.74,51.125,-70.828,0.0,3.1437,3.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0701
8837,116.29,-50.262,-55.725,20.112,0.0,3.1385,5.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.010700000000000001
8838,33.635,-40.59,44.966,-31.336,0.5,3.1467,2.54,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0011
8839,-31.42,4.902,-37.742,-38.587,0.0,3.1465,4.34,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2607
8840,16.804,-6.575,39.469,42.474,0.5,3.1493,3.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22510000000000002
8841,-99.838,64.507,46.046,-52.384,1.0,3.165,5.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0873
8842,171.786,-26.509,37.552,-33.506,0.5,3.1374,5.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0519
8843,-132.701,47.892,11.541,50.533,0.5,3.1351,4.42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2783
8844,-88.703,49.242,27.007,10.079,0.5,3.1428,2.39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.051699999999999996
8845,-76.913,-72.078,42.059,-35.596,0.5,3.1416,2.33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7656999999999999
8846,67.243,22.363,25.181,53.21,0.5,3.1617,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34380000000000005
8847,139.441,-39.208,-64.371,-65.311,0.5,3.1435,3.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2816
8848,-87.888,-29.483,-37.802,-50.391,0.5,3.1753,4.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.105
8849,-80.519,-42.649,-22.087,-20.744,0.0,3.1621,4.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.09
8850,-151.309,59.601,-30.363,31.55,0.5,3.1634,4.95,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14400000000000002
8851,169.861,37.693,-55.145,30.118,0.5,3.1491,5.22,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2949
8852,-161.526,-19.559,24.567,16.285,0.5,3.136,4.29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18600000000000003
8853,72.435,-60.754,16.991,-46.705,0.5,3.1649,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3674
8854,-98.608,21.463,-60.596,-30.689,0.0,3.1672,3.31,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26039999999999996
8855,-64.415,41.327,28.547,57.987,0.5,3.1415,3.91,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1757
8856,-164.542,-30.105,38.848,-39.97,0.0,3.1671,2.17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0842
8857,140.364,22.436,-73.054,-45.532,0.5,3.1657,4.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2024
8858,72.046,-59.601,-22.112,-18.656,0.5,3.1311,3.03,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7976000000000001
8859,134.252,-29.136,-14.661,57.541,0.0,3.1434,3.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0771
8860,36.688,42.547,-65.34,-47.954,0.5,3.1227,4.87,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31980000000000003
8861,116.185,24.425,-9.695,32.915,0.0,3.1019,2.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0178
8862,81.2,26.904,30.001,22.866,0.5,3.1244,4.33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1293
8863,-94.09,-26.671,-5.513,62.938,0.5,3.1332,3.87,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2597
8864,93.667,-18.145,-70.929,51.018,0.5,3.165,0.96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5383
8865,-92.971,65.137,-54.062,-53.629,0.5,3.1251,5.78,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08410000000000001
8866,165.366,-67.678,49.617,-37.259,0.5,3.1467,4.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2018
8867,174.161,-59.744,-4.5,-41.398,0.5,3.11,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3624
8868,0.857,18.798,-55.994,-62.168,0.5,3.1242,4.51,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1308
8869,-61.746,20.108,-57.436,28.397,0.5,3.1648,4.57,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.029900000000000003
8870,-33.491,-15.91,-37.283,48.981,0.0,3.1377,4.96,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.062
8871,156.73,52.031,25.571,57.772,0.5,3.1308,3.54,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08
8872,85.776,31.311,-16.461,53.576,0.5,3.1405,2.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.21969999999999998
8873,126.139,26.982,74.668,43.654,0.5,3.1277,2.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1783
8874,76.413,49.208,-41.044,-39.457,0.5,3.1477,4.49,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.058600000000000006
8875,105.565,-64.295,-62.443,-32.077,0.5,3.1293,4.46,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4097
8876,31.162,29.056,-26.979,-56.122,0.0,3.131,3.42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2241
8877,-172.162,55.616,47.795,-26.301,0.5,3.1397,3.03,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6581
8878,157.653,9.298,45.857,-63.907,0.5,3.1117,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1368
8879,-155.816,-33.92,44.065,-38.776,0.5,3.1292,3.08,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0867
8880,57.853,-61.49,38.183,36.688,0.5,3.1427,3.77,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6122
8881,59.546,74.835,-47.905,-22.967,0.5,3.1732,1.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4004
8882,13.719,-42.188,-24.133,-27.227,0.5,3.1184,4.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21530000000000002
8883,115.957,15.367,56.794,47.676,0.5,3.1362,4.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1465
8884,-18.632,-43.826,-32.539,55.676,0.5,3.1194,5.36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.036699999999999997
8885,59.28,-40.559,47.289,-31.414,0.0,3.1524,1.28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2507
8886,-47.561,-60.187,41.318,22.439,0.5,3.1341,2.96,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4057
8887,-176.081,54.026,41.698,38.216,0.0,3.1413,1.62,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3753
8888,-164.448,24.513,-43.201,49.875,0.5,3.1201,4.85,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1173
8889,73.576,14.928,48.811,-51.174,0.0,3.1106,1.63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34840000000000004
8890,-75.534,27.107,29.628,-36.492,0.5,3.1323,3.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1563
8891,134.586,24.856,22.618,-79.514,0.5,3.1416,3.79,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33880000000000005
8892,-9.13,19.808,15.124,-56.158,0.5,3.1647,1.63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4171
8893,-169.599,25.032,25.623,42.479,0.0,3.1376,3.04,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21969999999999998
8894,51.909,-67.53,33.671,23.484,0.0,3.1367,2.51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4341
8895,-105.437,-47.289,-29.094,18.732,0.5,3.1327,1.22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7372
8896,-147.49,-41.256,46.602,-42.64,0.0,3.1684,5.65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0928
8897,-19.574,12.872,-11.478,-74.434,0.5,3.1098,1.88,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1404
8898,-52.099,-21.173,67.676,-58.721,0.0,3.1214,5.89,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0040999999999999995
8899,-104.655,-39.014,-19.136,67.837,0.5,3.1587,2.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4291
8900,28.983,-67.939,-45.567,-61.853,0.5,3.1107,3.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.21489999999999998
8901,35.628,43.083,-24.174,-36.853,0.0,3.1386,4.17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44780000000000003
8902,-130.509,44.933,35.238,68.129,0.5,3.165,4.97,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2147
8903,15.328,-33.176,62.353,-24.384,0.0,3.1347,1.27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.061200000000000004
8904,152.106,56.131,-29.992,23.11,0.5,3.16,3.64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5375
8905,148.645,-56.815,24.163,-53.028,0.5,3.1199,5.53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0395
8906,-133.923,59.252,32.042,-50.644,0.5,3.1451,4.34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3166
8907,-159.797,44.753,39.062,59.205,0.5,3.1591,5.87,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08710000000000001
8908,163.467,63.934,43.907,51.964,0.0,3.1289,2.97,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31420000000000003
8909,-14.012,-23.494,-43.018,-49.248,0.5,3.145,2.66,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.431
8910,-2.507,27.934,24.184,-12.11,0.0,3.1148,2.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10210000000000001
8911,-63.174,-52.951,-41.691,-43.561,0.5,3.139,4.33,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4296
8912,160.825,-33.624,-37.798,-45.27,0.5,3.1472,5.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0364
8913,26.286,43.038,-17.268,60.055,0.5,3.1258,4.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.11380000000000001
8914,61.652,40.13,-56.86,19.849,0.0,3.1583,2.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0546
8915,37.126,16.022,41.08,55.057,0.5,3.1401,5.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.161
8916,-179.405,28.161,-29.635,24.912,0.5,3.1473,0.69,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42060000000000003
8917,162.195,-40.763,-52.969,-41.402,0.5,3.1157,0.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3308
8918,-9.736,-25.261,-30.875,-25.125,0.5,3.1513,4.67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2784
8919,116.456,27.321,59.94,-63.906,0.5,3.1627,3.43,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3502
8920,-92.341,-46.087,43.932,-72.702,0.5,3.1287,3.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28350000000000003
8921,-41.04,-47.437,28.161,14.177,0.5,3.13,1.78,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5648
8922,-145.813,27.239,38.43,-62.298,0.5,3.1523,5.69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07400000000000001
8923,-58.904,43.236,19.91,-56.675,0.5,3.1339,3.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.257
8924,-81.144,-28.275,-40.736,-37.764,0.5,3.1678,3.36,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2157
8925,123.158,-60.406,2.917,20.08,0.5,3.1615,5.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06509999999999999
8926,40.573,-23.725,-20.396,45.238,0.5,3.1269,5.49,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.053200000000000004
8927,75.04,-31.342,78.93,56.906,0.5,3.1329,2.09,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2673
8928,-5.696,-9.403,-51.052,10.502,0.0,3.1759,3.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1572
8929,47.804,-18.63,-15.034,-40.843,0.5,3.1496,3.96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36719999999999997
8930,-47.534,-21.675,15.675,36.197,0.5,3.116,5.73,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07440000000000001
8931,-3.982,-8.292,-42.758,-13.21,0.0,3.1365,4.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1036
8932,-42.217,-61.206,44.017,6.907,0.0,3.1492,4.92,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4163
8933,137.565,36.992,30.924,45.034,0.0,3.1373,3.98,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.535
8934,142.031,-24.773,23.358,65.658,0.5,3.1484,4.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.024700000000000003
8935,1.997,-13.201,11.901,-22.339,1.0,3.175,4.33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3442
